time,D1_old,D2_old,SB_initiation_strain,average_strain_inside_SB,crss_gp_shear,crss_or,epsilon_p_zz,global_strain,global_stress,inside_sb_region,local_crss_dendrite_core,local_crss_interdendrite,local_damage_dendrite_core,local_damage_interdendrite,local_strain_dendrite_core,local_strain_interdendrite,max_crss_shear,min_crss_shear,residual_ssd_1,sb_initiation_old,slip_resistance_1,slip_resistance_gamma,strain_zz_old,w_back,w_front
232.28349847035,0,0,0,0.25859757280904,383.66721578945,57.088599999089,0.24055052747175,0.23447526736949,667.8274548554,0,158.92504868441,223.48840025053,0.30184304074499,0.40822678730046,0.2580637806054,0.25913136501269,383.66721578945,325.9663990251,201.39969907159,0,58.355255978155,171.53615554383,0.22440617673172,6.1449442475749,7.5517958517918
232.41359167787,0,0,0,0.25888570458154,383.66721578945,57.088599999089,0.24070814805532,0.23460724426273,667.7948928899,0,158.9199408281,223.47628298421,0.30200246206818,0.40845524519205,0.25834727898976,0.25942413017331,383.66721578945,325.9663990251,201.39969907159,0,58.355452124634,171.52934354632,0.22468665862336,6.1453226126581,7.5529660782345
232.54368488539,0,0,0,0.25904812070135,383.66721578945,57.088599999089,0.24086574398253,0.23473776714457,667.60372131586,0,158.91711801178,223.46961017458,0.30216134886075,0.40868367029528,0.25850864131977,0.25958760008292,383.66721578945,325.9663990251,201.39969907159,0,58.355647902549,171.52559282208,0.22484112165552,6.1457042230885,7.5541308259559
232.68678741366,0,0,0,0.25920611327703,383.66721578945,57.088599999089,0.24103922753069,0.23488271979299,667.60802387839,0,158.91430934554,223.46293623529,0.30233681420776,0.40893516758022,0.25866305046918,0.25974917608489,383.66721578945,325.9663990251,201.39969907159,0,58.355862593015,171.52184307772,0.22499560058997,6.1461268156009,7.5554231343589
232.84420019476,0,0,0,0.25938701405252,383.66721578945,57.088599999089,0.24122991823217,0.23503987861432,667.46005794033,0,158.91119814756,223.45558794711,0.30252925602639,0.40921146791812,0.25884489074015,0.2599291373649,383.66721578945,325.9663990251,201.39969907159,0,58.356098130287,171.5177155052,0.22516572392957,6.1465801358311,7.556819407517
233.01735425396,0,0,0,0.25957822471972,383.66721578945,57.088599999089,0.24143974319704,0.23521431931057,667.69116789309,0,158.90778995919,223.44751839788,0.30274103602006,0.4095154186052,0.2590339010197,0.26012254841974,383.66721578945,325.9663990251,201.39969907159,0,58.35635602522,171.51318056347,0.22535268368142,6.1470877485237,7.5583736643871
233.20782371909,0,0,0,0.25979272580586,383.66721578945,57.088599999089,0.24167045956698,0.23540509045847,667.61374826191,0,158.9040301896,223.43863820671,0.30297375537807,0.40984939482937,0.25924726701492,0.26033818459681,383.66721578945,325.9663990251,201.39969907159,0,58.356638644776,171.50819056985,0.22555842315643,6.147644027724,7.5600745704748
233.41734013073,0,0,0,0.26002621443827,383.66721578945,57.088599999089,0.24192444229208,0.23561674214969,667.66328679238,0,158.89989723958,223.42888220497,0.30322835655059,0.41021699355037,0.25947949113422,0.26057293774231,383.66721578945,325.9663990251,201.39969907159,0,58.356948213232,171.50270538158,0.22578457461782,6.1482528522493,7.5619533051475
233.64780818353,0,0,0,0.26028113727856,383.66721578945,57.088599999089,0.24220390459872,0.23584881025284,667.62351444576,0,158.89537948184,223.41814098369,0.30350821884677,0.41062139765642,0.2597272033865,0.26083507117061,383.66721578945,325.9663990251,201.39969907159,0,58.357287720737,171.4966675398,0.22603359142634,6.1489259886731,7.5640188501902
233.77456561258,0,0,0,0.26056507220854,383.66721578945,57.088599999089,0.24235771544449,0.23597691590406,667.59977567833,0,158.89038654286,223.40632619568,0.30366271041631,0.41084386874823,0.26000774070841,0.26112240370867,383.66721578945,325.9663990251,201.39969907159,0,58.357473671889,171.49002546285,0.22630764423607,6.1492980189608,7.5651595143852
233.90132304162,0,0,0,0.26072432134662,383.66721578945,57.088599999089,0.24251148412798,0.23610397465156,667.39490510049,0,158.88762576751,223.39982647201,0.30381714605585,0.41106620848222,0.26016829848612,0.26128034420713,383.66721578945,325.9663990251,201.39969907159,0,58.357659061886,171.486369742,0.22645845621266,6.1496701798717,7.5662940277811
234.04075621357,0,0,0,0.26088012916434,383.66721578945,57.088599999089,0.2426806844559,0.236244611878,667.35662100952,0,158.88487281976,223.39333107852,0.30398734194086,0.41131086987513,0.26032312242261,0.26143713590607,383.66721578945,325.9663990251,201.39969907159,0,58.35786228451,171.48271577048,0.22660922665476,6.1500744308543,7.5675421021223
234.19413270271,0,0,0,0.26105436807172,383.66721578945,57.088599999089,0.2428667866122,0.23639869025099,667.39700366102,0,158.8818374573,223.38618317655,0.3041747782628,0.4115798043308,0.26049713029759,0.26161160584586,383.66721578945,325.9663990251,201.39969907159,0,58.358085256559,171.47869528719,0.22677517678703,6.1505257840139,7.5689179255199
234.36284684076,0,0,0,0.26124438991271,383.66721578945,57.088599999089,0.24307152087768,0.23656844057273,667.36639689992,0,158.8784977521,223.37832818289,0.30437962222003,0.41187556609069,0.26068738895995,0.26180139086547,383.66721578945,325.9663990251,201.39969907159,0,58.358329584987,171.47427426398,0.22695765573404,6.1510107882931,7.5704214317295
234.54843239262,0,0,0,0.26144773051028,383.66721578945,57.088599999089,0.24329665577418,0.23675450138012,667.44264622051,0,158.8748500141,223.36968802074,0.30460514222801,0.41220065207893,0.26088424760661,0.26201121341395,383.66721578945,325.9663990251,201.39969907159,0,58.358597327055,171.46941082953,0.22715839254101,6.1515609476864,7.5720879559671
234.75257649967,0,0,0,0.2616768513106,383.66721578945,57.088599999089,0.24354426416032,0.23695936011236,667.36452876328,0,158.87081300642,223.36019026402,0.30485507216488,0.41255781730966,0.26111272728738,0.26224097533382,383.66721578945,325.9663990251,201.39969907159,0,58.358890248923,171.46406389122,0.22737912576957,6.1521609322884,7.5739170929625
234.97713501742,0,0,0,0.26193416473593,383.66721578945,57.088599999089,0.24381680311185,0.2371858902084,667.35593730438,0,158.86633858834,223.3497556945,0.30512822077161,0.41295101201755,0.26137553481112,0.26249279466074,383.66721578945,325.9663990251,201.39969907159,0,58.359211086864,171.4581845489,0.22762176500121,6.1528132299557,7.5759285712061
235.22414938695,0,0,0,0.26220765868034,383.66721578945,57.088599999089,0.24411655330029,0.23743386250649,667.32113074712,0,158.86146857142,223.33827309152,0.30542910000354,0.41338329130984,0.26164115124077,0.26277416611991,383.66721578945,325.9663990251,201.39969907159,0,58.359562655523,171.45171453626,0.2278889337194,6.1535310620189,7.5781342370579
235.36000729019,0,0,0,0.26251383335186,383.66721578945,57.088599999089,0.24428158226285,0.23757150620426,667.38900903986,0,158.8560834169,223.3256451802,0.30559554077018,0.41362117170816,0.26194670067091,0.26308096603281,383.66721578945,325.9663990251,201.39969907159,0,58.359755131762,171.44460128406,0.22818282419823,6.1539308737796,7.5793599110052
235.49586519343,0,0,0,0.26268687175645,383.66721578945,57.088599999089,0.24444663568866,0.23770831146179,667.13236118616,0,158.85310822733,223.31869635242,0.30576180374104,0.41385909798006,0.26212277831167,0.26325096520124,383.66721578945,325.9663990251,201.39969907159,0,58.359947200498,171.44068487942,0.22834459379026,6.1543305389241,7.5805804076948
235.64530888699,0,0,0,0.26285489392217,383.66721578945,57.088599999089,0.24462818010545,0.23785842213671,667.07918246781,0,158.85014328759,223.31174590927,0.30594471521715,0.41412067332945,0.26228888525623,0.26342090258811,383.66721578945,325.9663990251,201.39969907159,0,58.360157736394,171.43676831731,0.22850643589483,6.1547627607654,7.5819132935856
235.80969694991,0,0,0,0.26303984875999,383.66721578945,57.088599999089,0.244827901263,0.23802384934395,667.15724921692,0,158.84687546481,223.30410372605,0.30614512721968,0.41440838108179,0.2624734944057,0.26360620311428,383.66721578945,325.9663990251,201.39969907159,0,58.360388613124,171.43246111695,0.22868443053117,6.1552424326239,7.5833855286876
235.99052381912,0,0,0,0.26324049683862,383.66721578945,57.088599999089,0.24504762553737,0.2382058345052,667.14614746533,0,158.84330196013,223.29569911459,0.30636536855305,0.41472484702441,0.26266987510161,0.26381111857562,383.66721578945,325.9663990251,201.39969907159,0,58.360641731313,171.42772332337,0.22888027801554,6.1557729973585,7.5850080043897
236.18943337526,0,0,0,0.26346372846028,383.66721578945,57.088599999089,0.24528923137191,0.23840519379581,667.10613276609,0,158.83936328809,223.28645644355,0.30660852856941,0.4150726582126,0.26289072286658,0.26403673405399,383.66721578945,325.9663990251,201.39969907159,0,58.360918966565,171.42251225921,0.22909575852979,6.1563565876644,7.5867877504393
236.408233887,0,0,0,0.26371246215611,383.66721578945,57.088599999089,0.2455550747818,0.23862547252359,667.11020530983,0,158.83501086659,223.27629798581,0.30687602050759,0.4154551473644,0.26314169784342,0.26428322646879,383.66721578945,325.9663990251,201.39969907159,0,58.361222414434,171.41678325982,0.22933267479662,6.156989010307,7.5887418454485
236.64891444992,0,0,0,0.26398399430529,383.66721578945,57.088599999089,0.24584759201022,0.23886779345639,667.16463862474,0,158.83023687855,223.26512321926,0.30717010788227,0.4158759374986,0.26341223961527,0.26455574899531,383.66721578945,325.9663990251,201.39969907159,0,58.361554873874,171.4104810914,0.22959331449954,6.1576939083958,7.5909006691341
236.78128875953,0,0,0,0.26428262841933,383.66721578945,57.088599999089,0.24600854024514,0.23900106280706,667.08188283466,0,158.82498080024,223.25282837771,0.30733202065025,0.41610735208625,0.26370873082595,0.26485652601271,383.66721578945,325.9663990251,201.39969907159,0,58.361736933927,171.40354767382,0.2298801567534,6.1580833641764,7.5920897410188
236.91366306914,0,0,0,0.26444741483838,383.66721578945,57.088599999089,0.24616948864873,0.23913408463282,666.9374750873,0,158.82208272975,223.24606569625,0.30749342673538,0.41633866257293,0.26387366302397,0.26502116665279,383.66721578945,325.9663990251,201.39969907159,0,58.361918348142,171.39973290715,0.23003795547306,6.158468540416,7.5932730482129
237.05927480971,0,0,0,0.26460876060254,383.66721578945,57.088599999089,0.24634663510478,0.23928132175658,666.95698381311,0,158.81919523679,223.23930619937,0.30767062602324,0.41659327415191,0.26403203904539,0.26518548215969,383.66721578945,325.9663990251,201.39969907159,0,58.362117387541,171.39591882598,0.23019572602334,6.1588897944202,7.5945777249597
237.21944772433,0,0,0,0.26478865921317,383.66721578945,57.088599999089,0.24654147726795,0.23944224494309,666.950121331,0,158.81601934695,223.23186462266,0.30786603162369,0.41687320254051,0.26420859749455,0.2653687209318,383.66721578945,325.9663990251,201.39969907159,0,58.362335879711,171.39172092318,0.23036941681804,6.1593647128153,7.5960181824738
237.39563793042,0,0,0,0.26498882376817,383.66721578945,57.088599999089,0.24675589678307,0.23962005231788,666.85917549196,0,158.81250765831,223.22368210264,0.30808080626823,0.41718124108115,0.26440978049653,0.26556786703981,383.66721578945,325.9663990251,201.39969907159,0,58.362575325215,171.38710482614,0.23056046200366,6.1598837271378,7.5976040410451
237.58944715711,0,0,0,0.26520745757116,383.66721578945,57.088599999089,0.24699160544621,0.23981391880001,666.67815009226,0,158.80865594077,223.2146807641,0.30831706166152,0.41751968680586,0.26462600192045,0.26578891322188,383.66721578945,325.9663990251,201.39969907159,0,58.362837717606,171.38202558944,0.23077075300058,6.1604446588728,7.5993281716728
237.80263730648,0,0,0,0.2654470469644,383.66721578945,57.088599999089,0.24725092747243,0.24002837479367,666.90014198407,0,158.80441286547,223.2047916776,0.30857795901155,0.4178917800198,0.26486535752985,0.26602873639895,383.66721578945,325.9663990251,201.39969907159,0,58.363124756089,171.37644389185,0.23100191014998,6.1610626488104,7.6012328975724
238.03714647078,0,0,0,0.26571472949699,383.66721578945,57.088599999089,0.247536351632,0.24026497067703,666.92916528673,0,158.79972576552,223.19392202176,0.308863725887,0.41830135485092,0.26513540279686,0.26629405619713,383.66721578945,325.9663990251,201.39969907159,0,58.363439414016,171.37030470109,0.23125614390089,6.161748837755,7.6033386618172
238.16612651114,0,0,0,0.26600356093511,383.66721578945,57.088599999089,0.24769343852687,0.2403952937633,666.82777179541,0,158.79460768615,223.18195332799,0.30902010389636,0.41852670711752,0.26541850816307,0.26658861370715,383.66721578945,325.9663990251,201.39969907159,0,58.363611849799,171.3635478952,0.23153609283057,6.1621266720171,7.604498434597
238.29510655151,0,0,0,0.26615975791501,383.66721578945,57.088599999089,0.247850527539,0.24052499181136,666.64147252574,0,158.79179365949,223.17536652319,0.30917703486259,0.41875195073637,0.26556921379899,0.26675030203104,383.66721578945,325.9663990251,201.39969907159,0,58.363783744001,171.35982942565,0.23169016861417,6.162503111858,7.6056530627262
238.43698459591,0,0,0,0.26632212262651,383.66721578945,57.088599999089,0.24802334742883,0.24066786100497,666.61241593157,0,158.78895899409,223.16878357726,0.30935019951399,0.41899969087379,0.26573356456087,0.26691068069216,383.66721578945,325.9663990251,201.39969907159,0,58.363972269522,171.35611159442,0.23184422256862,6.1629165700586,7.6069237360884
238.59305044475,0,0,0,0.26650086459093,383.66721578945,57.088599999089,0.24821340489507,0.24082444475858,666.66168260396,0,158.78584031974,223.1615436977,0.30953989449238,0.41927205481475,0.26591380556655,0.2670879236153,383.66721578945,325.9663990251,201.39969907159,0,58.364178970911,171.35202183354,0.23201371873224,6.163369010615,7.6083156791665
238.76472287848,0,0,0,0.26669110342524,383.66721578945,57.088599999089,0.2484224467424,0.24099687573822,666.72428676643,0,158.78242942445,223.15358652408,0.30974878691979,0.41957145696625,0.26610012349677,0.26728208335371,383.66721578945,325.9663990251,201.39969907159,0,58.364405434899,171.3475252786,0.23220010451943,6.1638691559153,7.6098504103446
238.95356255558,0,0,0,0.26690453714717,383.66721578945,57.088599999089,0.2486524824275,0.24118728278904,666.75856329983,0,158.77866672995,223.14483895911,0.30997842929173,0.41990080968457,0.2663135435474,0.26749553074694,383.66721578945,325.9663990251,201.39969907159,0,58.364653615017,171.34258068544,0.23240507169936,6.1644257833843,7.6115494801185
